order_id,signal_id,ts_ms,market_id,token_id,side,signal_side,signal_type,edge,market_lag,game_time,intended_price,intended_size,filled,fill_price,fill_ts_ms,exit_bid_15s,pnl_15s,exit_bid_30s,pnl_30s,exit_bid_60s,pnl_60s,exit_bid_120s,pnl_120s,edge_bucket,minute_bucket
689,689,1778352179190,2202790,7560685680631316010725187967849616628050801426530808253055230072357611028343,BUY,BUY_DIRE_YES,STRUCTURAL_SWING,0.12915688000000003,0.12915688000000003,1363.0,0.3,17.0,1,0.29,1778352179221.0,0.28,-0.009999999999999953,0.29,0.0,0.29,0.0,0.33,0.040000000000000036,10-15%,20-30
688,688,1778352179506,2202790,7560685680631316010725187967849616628050801426530808253055230072357611028343,BUY,BUY_DIRE_YES,STRUCTURAL_SWING,0.12915688000000003,0.12915688000000003,1363.0,0.3,17.0,1,0.29,1778352180160.0,0.28,-0.009999999999999953,0.29,0.0,0.29,0.0,0.33,0.040000000000000036,10-15%,20-30
690,690,1778352179736,2202790,7560685680631316010725187967849616628050801426530808253055230072357611028343,BUY,BUY_DIRE_YES,STRUCTURAL_SWING,0.12915688000000003,0.12915688000000003,1363.0,0.3,17.0,1,0.29,1778352180160.0,0.28,-0.009999999999999953,0.29,0.0,0.29,0.0,0.33,0.040000000000000036,10-15%,20-30
691,691,1778352180278,2202790,7560685680631316010725187967849616628050801426530808253055230072357611028343,BUY,BUY_DIRE_YES,STRUCTURAL_SWING,0.12915688000000003,0.12915688000000003,1363.0,0.3,17.0,0,,,0.28,,0.29,,0.29,,0.33,,10-15%,20-30
692,692,1778352180826,2202790,7560685680631316010725187967849616628050801426530808253055230072357611028343,BUY,BUY_DIRE_YES,STRUCTURAL_SWING,0.12915688000000003,0.12915688000000003,1363.0,0.3,17.0,0,,,0.28,,0.29,,0.29,,0.33,,10-15%,20-30
693,693,1778352184045,2202790,7560685680631316010725187967849616628050801426530808253055230072357611028343,BUY,BUY_DIRE_YES,STRUCTURAL_SWING,0.12915688000000003,0.12915688000000003,1363.0,0.3,17.0,0,,,0.28,,0.29,,0.28,,0.33,,10-15%,20-30
694,694,1778352187891,2202790,7560685680631316010725187967849616628050801426530808253055230072357611028343,BUY,BUY_DIRE_YES,STRUCTURAL_SWING,0.12915688000000003,0.12915688000000003,1363.0,0.3,17.0,0,,,0.29,,0.29,,0.28,,0.28,,10-15%,20-30
695,695,1778352191140,2202790,7560685680631316010725187967849616628050801426530808253055230072357611028343,BUY,BUY_DIRE_YES,STRUCTURAL_SWING,0.12915688000000003,0.12915688000000003,1363.0,0.3,17.0,1,0.29,1778352191253.0,0.29,0.0,0.29,0.0,0.28,-0.009999999999999953,0.29,0.0,10-15%,20-30
696,696,1778352191694,2202790,7560685680631316010725187967849616628050801426530808253055230072357611028343,BUY,BUY_DIRE_YES,STRUCTURAL_SWING,0.12915688000000003,0.12915688000000003,1363.0,0.3,17.0,1,0.29,1778352191955.0,0.29,0.0,0.29,0.0,0.28,-0.009999999999999953,0.29,0.0,10-15%,20-30
697,697,1778352192237,2202790,7560685680631316010725187967849616628050801426530808253055230072357611028343,BUY,BUY_DIRE_YES,STRUCTURAL_SWING,0.12915688000000003,0.12915688000000003,1363.0,0.3,17.0,1,0.29,1778352192738.0,0.29,0.0,0.29,0.0,0.28,-0.009999999999999953,0.29,0.0,10-15%,20-30
698,698,1778352192777,2202790,7560685680631316010725187967849616628050801426530808253055230072357611028343,BUY,BUY_DIRE_YES,STRUCTURAL_SWING,0.12915688000000003,0.12915688000000003,1363.0,0.3,17.0,1,0.29,1778352193081.0,0.29,0.0,0.29,0.0,0.28,-0.009999999999999953,0.29,0.0,10-15%,20-30
699,699,1778352193312,2202790,7560685680631316010725187967849616628050801426530808253055230072357611028343,BUY,BUY_DIRE_YES,STRUCTURAL_SWING,0.12915688000000003,0.12915688000000003,1363.0,0.3,17.0,1,0.29,1778352194008.0,0.29,0.0,0.29,0.0,0.28,-0.009999999999999953,0.29,0.0,10-15%,20-30
700,700,1778352193840,2202790,7560685680631316010725187967849616628050801426530808253055230072357611028343,BUY,BUY_DIRE_YES,STRUCTURAL_SWING,0.12915688000000003,0.12915688000000003,1363.0,0.3,17.0,1,0.29,1778352194008.0,0.29,0.0,0.29,0.0,0.28,-0.009999999999999953,0.29,0.0,10-15%,20-30
701,701,1778352194374,2202790,7560685680631316010725187967849616628050801426530808253055230072357611028343,BUY,BUY_DIRE_YES,STRUCTURAL_SWING,0.12915688000000003,0.12915688000000003,1363.0,0.3,17.0,1,0.29,1778352194834.0,0.29,0.0,0.29,0.0,0.28,-0.009999999999999953,0.29,0.0,10-15%,20-30
702,702,1778352194917,2202790,7560685680631316010725187967849616628050801426530808253055230072357611028343,BUY,BUY_DIRE_YES,STRUCTURAL_SWING,0.12915688000000003,0.12915688000000003,1363.0,0.3,17.0,0,,,0.29,,0.29,,0.28,,0.29,,10-15%,20-30
703,703,1778352195462,2202790,7560685680631316010725187967849616628050801426530808253055230072357611028343,BUY,BUY_DIRE_YES,STRUCTURAL_SWING,0.14163792000000003,0.14163792000000003,1363.0,0.3,17.0,1,0.29,1778352197264.0,0.29,0.0,0.29,0.0,0.28,-0.009999999999999953,0.29,0.0,10-15%,20-30
704,704,1778352197564,2202790,7560685680631316010725187967849616628050801426530808253055230072357611028343,BUY,BUY_DIRE_YES,STRUCTURAL_SWING,0.14163792000000003,0.14163792000000003,1363.0,0.3,17.0,0,,,0.29,,0.29,,0.28,,0.29,,10-15%,20-30
705,705,1778352200746,2202790,7560685680631316010725187967849616628050801426530808253055230072357611028343,BUY,BUY_DIRE_YES,STRUCTURAL_SWING,0.14163792000000003,0.14163792000000003,1363.0,0.3,17.0,1,0.3,1778352201752.0,0.29,-0.010000000000000009,0.29,-0.010000000000000009,0.3,0.0,0.29,-0.010000000000000009,10-15%,20-30
706,706,1778352201316,2202790,7560685680631316010725187967849616628050801426530808253055230072357611028343,BUY,BUY_DIRE_YES,STRUCTURAL_SWING,0.14163792000000003,0.14163792000000003,1363.0,0.3,17.0,1,0.3,1778352201752.0,0.29,-0.010000000000000009,0.29,-0.010000000000000009,0.3,0.0,0.29,-0.010000000000000009,10-15%,20-30
707,707,1778352201846,2202790,7560685680631316010725187967849616628050801426530808253055230072357611028343,BUY,BUY_DIRE_YES,STRUCTURAL_SWING,0.13958704000000005,0.13958704000000005,1363.0,0.31,17.0,1,0.3,1778352202853.0,0.29,-0.010000000000000009,0.29,-0.010000000000000009,0.3,0.0,0.29,-0.010000000000000009,10-15%,20-30
708,708,1778352202398,2202790,7560685680631316010725187967849616628050801426530808253055230072357611028343,BUY,BUY_DIRE_YES,STRUCTURAL_SWING,0.13958704000000005,0.13958704000000005,1363.0,0.31,17.0,1,0.3,1778352202853.0,0.29,-0.010000000000000009,0.29,-0.010000000000000009,0.3,0.0,0.29,-0.010000000000000009,10-15%,20-30
709,709,1778352202926,2202790,7560685680631316010725187967849616628050801426530808253055230072357611028343,BUY,BUY_DIRE_YES,STRUCTURAL_SWING,0.13958704000000005,0.13958704000000005,1363.0,0.31,17.0,1,0.3,1778352203283.0,0.29,-0.010000000000000009,0.29,-0.010000000000000009,0.3,0.0,0.29,-0.010000000000000009,10-15%,20-30
710,710,1778352203466,2202790,7560685680631316010725187967849616628050801426530808253055230072357611028343,BUY,BUY_DIRE_YES,STRUCTURAL_SWING,0.13958704000000005,0.13958704000000005,1363.0,0.31,17.0,1,0.3,1778352203930.0,0.29,-0.010000000000000009,0.29,-0.010000000000000009,0.28,-0.019999999999999962,0.29,-0.010000000000000009,10-15%,20-30
711,711,1778352203994,2202790,7560685680631316010725187967849616628050801426530808253055230072357611028343,BUY,BUY_DIRE_YES,STRUCTURAL_SWING,0.13958704000000005,0.13958704000000005,1363.0,0.31,17.0,1,0.3,1778352204386.0,0.29,-0.010000000000000009,0.29,-0.010000000000000009,0.28,-0.019999999999999962,0.29,-0.010000000000000009,10-15%,20-30
712,712,1778352204537,2202790,7560685680631316010725187967849616628050801426530808253055230072357611028343,BUY,BUY_DIRE_YES,STRUCTURAL_SWING,0.13958704000000005,0.13958704000000005,1363.0,0.31,17.0,1,0.3,1778352204931.0,0.29,-0.010000000000000009,0.29,-0.010000000000000009,0.28,-0.019999999999999962,0.29,-0.010000000000000009,10-15%,20-30
713,713,1778352205073,2202790,7560685680631316010725187967849616628050801426530808253055230072357611028343,BUY,BUY_DIRE_YES,STRUCTURAL_SWING,0.13958704000000005,0.13958704000000005,1363.0,0.31,17.0,1,0.3,1778352205394.0,0.29,-0.010000000000000009,0.29,-0.010000000000000009,0.28,-0.019999999999999962,0.29,-0.010000000000000009,10-15%,20-30
714,714,1778352205601,2202790,7560685680631316010725187967849616628050801426530808253055230072357611028343,BUY,BUY_DIRE_YES,STRUCTURAL_SWING,0.13958704000000005,0.13958704000000005,1363.0,0.31,17.0,1,0.3,1778352206089.0,0.29,-0.010000000000000009,0.29,-0.010000000000000009,0.28,-0.019999999999999962,0.29,-0.010000000000000009,10-15%,20-30
715,715,1778352206130,2202790,7560685680631316010725187967849616628050801426530808253055230072357611028343,BUY,BUY_DIRE_YES,STRUCTURAL_SWING,0.13958704000000005,0.13958704000000005,1363.0,0.31,17.0,1,0.3,1778352206138.0,0.29,-0.010000000000000009,0.29,-0.010000000000000009,0.28,-0.019999999999999962,0.29,-0.010000000000000009,10-15%,20-30
716,716,1778352206687,2202790,7560685680631316010725187967849616628050801426530808253055230072357611028343,BUY,BUY_DIRE_YES,STRUCTURAL_SWING,0.13958704000000005,0.13958704000000005,1363.0,0.31,17.0,1,0.3,1778352207176.0,0.29,-0.010000000000000009,0.29,-0.010000000000000009,0.28,-0.019999999999999962,0.29,-0.010000000000000009,10-15%,20-30
717,717,1778352207213,2202790,7560685680631316010725187967849616628050801426530808253055230072357611028343,BUY,BUY_DIRE_YES,STRUCTURAL_SWING,0.13958704000000005,0.13958704000000005,1363.0,0.31,17.0,1,0.3,1778352207471.0,0.29,-0.010000000000000009,0.29,-0.010000000000000009,0.28,-0.019999999999999962,0.29,-0.010000000000000009,10-15%,20-30
718,718,1778352207760,2202790,7560685680631316010725187967849616628050801426530808253055230072357611028343,BUY,BUY_DIRE_YES,STRUCTURAL_SWING,0.13958704000000005,0.13958704000000005,1363.0,0.31,17.0,1,0.3,1778352208049.0,0.29,-0.010000000000000009,0.29,-0.010000000000000009,0.28,-0.019999999999999962,0.29,-0.010000000000000009,10-15%,20-30
719,719,1778352208292,2202790,7560685680631316010725187967849616628050801426530808253055230072357611028343,BUY,BUY_DIRE_YES,STRUCTURAL_SWING,0.13958704000000005,0.13958704000000005,1363.0,0.31,17.0,1,0.3,1778352208568.0,0.29,-0.010000000000000009,0.29,-0.010000000000000009,0.28,-0.019999999999999962,0.29,-0.010000000000000009,10-15%,20-30
720,720,1778352208825,2202790,7560685680631316010725187967849616628050801426530808253055230072357611028343,BUY,BUY_DIRE_YES,STRUCTURAL_SWING,0.13958704000000005,0.13958704000000005,1363.0,0.31,17.0,1,0.3,1778352209152.0,0.29,-0.010000000000000009,0.29,-0.010000000000000009,0.29,-0.010000000000000009,0.29,-0.010000000000000009,10-15%,20-30
721,721,1778352209358,2202790,7560685680631316010725187967849616628050801426530808253055230072357611028343,BUY,BUY_DIRE_YES,STRUCTURAL_SWING,0.13958704000000005,0.13958704000000005,1363.0,0.31,17.0,1,0.3,1778352210033.0,0.29,-0.010000000000000009,0.29,-0.010000000000000009,0.29,-0.010000000000000009,0.29,-0.010000000000000009,10-15%,20-30
723,723,1778352209531,2202790,7560685680631316010725187967849616628050801426530808253055230072357611028343,BUY,BUY_DIRE_YES,STRUCTURAL_SWING,0.13958704000000005,0.13958704000000005,1363.0,0.31,17.0,1,0.3,1778352210033.0,0.29,-0.010000000000000009,0.29,-0.010000000000000009,0.29,-0.010000000000000009,0.29,-0.010000000000000009,10-15%,20-30
722,722,1778352209885,2202790,7560685680631316010725187967849616628050801426530808253055230072357611028343,BUY,BUY_DIRE_YES,STRUCTURAL_SWING,0.13958704000000005,0.13958704000000005,1363.0,0.31,17.0,1,0.3,1778352210033.0,0.29,-0.010000000000000009,0.29,-0.010000000000000009,0.29,-0.010000000000000009,0.29,-0.010000000000000009,10-15%,20-30
724,724,1778352210074,2202790,7560685680631316010725187967849616628050801426530808253055230072357611028343,BUY,BUY_DIRE_YES,STRUCTURAL_SWING,0.13958704000000005,0.13958704000000005,1363.0,0.31,17.0,1,0.3,1778352210449.0,0.29,-0.010000000000000009,0.29,-0.010000000000000009,0.29,-0.010000000000000009,0.29,-0.010000000000000009,10-15%,20-30
725,725,1778352210604,2202790,7560685680631316010725187967849616628050801426530808253055230072357611028343,BUY,BUY_DIRE_YES,STRUCTURAL_SWING,0.13958704000000005,0.13958704000000005,1363.0,0.31,17.0,1,0.3,1778352211074.0,0.29,-0.010000000000000009,0.29,-0.010000000000000009,0.29,-0.010000000000000009,0.29,-0.010000000000000009,10-15%,20-30
726,726,1778352211150,2202790,7560685680631316010725187967849616628050801426530808253055230072357611028343,BUY,BUY_DIRE_YES,STRUCTURAL_SWING,0.13958704000000005,0.13958704000000005,1363.0,0.31,17.0,1,0.3,1778352211599.0,0.29,-0.010000000000000009,0.28,-0.019999999999999962,0.29,-0.010000000000000009,0.29,-0.010000000000000009,10-15%,20-30
727,727,1778352211681,2202790,7560685680631316010725187967849616628050801426530808253055230072357611028343,BUY,BUY_DIRE_YES,STRUCTURAL_SWING,0.13958704000000005,0.13958704000000005,1363.0,0.31,17.0,1,0.3,1778352211975.0,0.29,-0.010000000000000009,0.28,-0.019999999999999962,0.29,-0.010000000000000009,0.29,-0.010000000000000009,10-15%,20-30
728,728,1778352212215,2202790,7560685680631316010725187967849616628050801426530808253055230072357611028343,BUY,BUY_DIRE_YES,STRUCTURAL_SWING,0.13958704000000005,0.13958704000000005,1363.0,0.31,17.0,1,0.3,1778352212626.0,0.29,-0.010000000000000009,0.28,-0.019999999999999962,0.29,-0.010000000000000009,0.28,-0.019999999999999962,10-15%,20-30
729,729,1778352212751,2202790,7560685680631316010725187967849616628050801426530808253055230072357611028343,BUY,BUY_DIRE_YES,STRUCTURAL_SWING,0.13958704000000005,0.13958704000000005,1363.0,0.31,17.0,1,0.3,1778352213031.0,0.29,-0.010000000000000009,0.28,-0.019999999999999962,0.29,-0.010000000000000009,0.28,-0.019999999999999962,10-15%,20-30
730,730,1778352213285,2202790,7560685680631316010725187967849616628050801426530808253055230072357611028343,BUY,BUY_DIRE_YES,STRUCTURAL_SWING,0.13958704000000005,0.13958704000000005,1363.0,0.31,17.0,1,0.3,1778352213703.0,0.29,-0.010000000000000009,0.28,-0.019999999999999962,0.29,-0.010000000000000009,0.28,-0.019999999999999962,10-15%,20-30
731,731,1778352213831,2202790,7560685680631316010725187967849616628050801426530808253055230072357611028343,BUY,BUY_DIRE_YES,STRUCTURAL_SWING,0.13958704000000005,0.13958704000000005,1363.0,0.31,17.0,1,0.3,1778352214196.0,0.29,-0.010000000000000009,0.28,-0.019999999999999962,0.29,-0.010000000000000009,0.28,-0.019999999999999962,10-15%,20-30
732,732,1778352214373,2202790,7560685680631316010725187967849616628050801426530808253055230072357611028343,BUY,BUY_DIRE_YES,STRUCTURAL_SWING,0.13958704000000005,0.13958704000000005,1363.0,0.31,17.0,0,,,0.29,,0.28,,0.29,,0.28,,10-15%,20-30
733,733,1778352214906,2202790,7560685680631316010725187967849616628050801426530808253055230072357611028343,BUY,BUY_DIRE_YES,STRUCTURAL_SWING,0.13958704000000005,0.13958704000000005,1363.0,0.31,17.0,0,,,0.29,,0.28,,0.29,,0.28,,10-15%,20-30
734,734,1778352217032,2202790,7560685680631316010725187967849616628050801426530808253055230072357611028343,BUY,BUY_DIRE_YES,STRUCTURAL_SWING,0.13958704000000005,0.13958704000000005,1363.0,0.31,17.0,0,,,0.29,,0.28,,0.29,,0.23,,10-15%,20-30
735,735,1778352217568,2202790,7560685680631316010725187967849616628050801426530808253055230072357611028343,BUY,BUY_DIRE_YES,STRUCTURAL_SWING,0.13958704000000005,0.13958704000000005,1363.0,0.31,17.0,1,0.3,1778352219243.0,0.29,-0.010000000000000009,0.28,-0.019999999999999962,0.3,0.0,0.23,-0.06999999999999998,10-15%,20-30
736,736,1778352219674,2202790,7560685680631316010725187967849616628050801426530808253055230072357611028343,BUY,BUY_DIRE_YES,STRUCTURAL_SWING,0.13958704000000005,0.13958704000000005,1363.0,0.31,17.0,0,,,0.29,,0.28,,0.3,,0.23,,10-15%,20-30
737,737,1778352237349,2202790,3492916222864187009828207635326306619739827656812995260410892553285668692553,BUY,BUY_RADIANT_YES,STRUCTURAL_SWING,0.11118320000000004,0.1111832,1423.0,0.72,17.0,1,0.71,1778352237825.0,0.68,-0.029999999999999916,0.68,-0.029999999999999916,0.66,-0.04999999999999993,0.79,0.08000000000000007,10-15%,20-30
738,738,1778352242753,2202790,3492916222864187009828207635326306619739827656812995260410892553285668692553,BUY,BUY_RADIANT_YES,STRUCTURAL_SWING,0.11012403999999998,0.11012404,1423.0,0.73,17.0,1,0.72,1778352243226.0,0.68,-0.039999999999999925,0.68,-0.039999999999999925,0.65,-0.06999999999999995,0.8,0.08000000000000007,10-15%,20-30
739,739,1778352243281,2202790,3492916222864187009828207635326306619739827656812995260410892553285668692553,BUY,BUY_RADIANT_YES,STRUCTURAL_SWING,0.11012403999999998,0.11012404,1423.0,0.73,17.0,1,0.72,1778352243646.0,0.68,-0.039999999999999925,0.68,-0.039999999999999925,0.65,-0.06999999999999995,0.8,0.08000000000000007,10-15%,20-30
740,740,1778352243813,2202790,3492916222864187009828207635326306619739827656812995260410892553285668692553,BUY,BUY_RADIANT_YES,STRUCTURAL_SWING,0.11012403999999998,0.11012404,1423.0,0.73,17.0,1,0.72,1778352244133.0,0.68,-0.039999999999999925,0.68,-0.039999999999999925,0.65,-0.06999999999999995,0.8,0.08000000000000007,10-15%,20-30
741,741,1778352244353,2202790,3492916222864187009828207635326306619739827656812995260410892553285668692553,BUY,BUY_RADIANT_YES,STRUCTURAL_SWING,0.11012403999999998,0.11012404,1423.0,0.73,17.0,1,0.72,1778352244821.0,0.68,-0.039999999999999925,0.68,-0.039999999999999925,0.65,-0.06999999999999995,0.8,0.08000000000000007,10-15%,20-30
742,742,1778352244898,2202790,3492916222864187009828207635326306619739827656812995260410892553285668692553,BUY,BUY_RADIANT_YES,STRUCTURAL_SWING,0.11012403999999998,0.11012404,1423.0,0.73,17.0,1,0.72,1778352245396.0,0.68,-0.039999999999999925,0.68,-0.039999999999999925,0.65,-0.06999999999999995,0.8,0.08000000000000007,10-15%,20-30
743,743,1778352245428,2202790,3492916222864187009828207635326306619739827656812995260410892553285668692553,BUY,BUY_RADIANT_YES,STRUCTURAL_SWING,0.11012403999999998,0.11012404,1423.0,0.73,17.0,1,0.72,1778352245899.0,0.68,-0.039999999999999925,0.68,-0.039999999999999925,0.65,-0.06999999999999995,0.8,0.08000000000000007,10-15%,20-30
744,744,1778352245959,2202790,3492916222864187009828207635326306619739827656812995260410892553285668692553,BUY,BUY_RADIANT_YES,STRUCTURAL_SWING,0.11012403999999998,0.11012404,1423.0,0.73,17.0,1,0.72,1778352246436.0,0.68,-0.039999999999999925,0.68,-0.039999999999999925,0.68,-0.039999999999999925,0.81,0.09000000000000008,10-15%,20-30
745,745,1778352246489,2202790,3492916222864187009828207635326306619739827656812995260410892553285668692553,BUY,BUY_RADIANT_YES,STRUCTURAL_SWING,0.11012403999999998,0.11012404,1423.0,0.73,17.0,1,0.72,1778352246935.0,0.68,-0.039999999999999925,0.68,-0.039999999999999925,0.68,-0.039999999999999925,0.81,0.09000000000000008,10-15%,20-30
746,746,1778352247021,2202790,3492916222864187009828207635326306619739827656812995260410892553285668692553,BUY,BUY_RADIANT_YES,STRUCTURAL_SWING,0.11012403999999998,0.11012404,1423.0,0.73,17.0,1,0.72,1778352247296.0,0.68,-0.039999999999999925,0.68,-0.039999999999999925,0.69,-0.030000000000000027,0.81,0.09000000000000008,10-15%,20-30
747,747,1778352247551,2202790,3492916222864187009828207635326306619739827656812995260410892553285668692553,BUY,BUY_RADIANT_YES,STRUCTURAL_SWING,0.11012403999999998,0.11012404,1423.0,0.73,17.0,1,0.72,1778352248041.0,0.68,-0.039999999999999925,0.68,-0.039999999999999925,0.69,-0.030000000000000027,0.81,0.09000000000000008,10-15%,20-30
748,748,1778352248092,2202790,3492916222864187009828207635326306619739827656812995260410892553285668692553,BUY,BUY_RADIANT_YES,STRUCTURAL_SWING,0.11012403999999998,0.11012404,1423.0,0.73,17.0,1,0.72,1778352248542.0,0.68,-0.039999999999999925,0.68,-0.039999999999999925,0.69,-0.030000000000000027,0.81,0.09000000000000008,10-15%,20-30
749,749,1778352248623,2202790,3492916222864187009828207635326306619739827656812995260410892553285668692553,BUY,BUY_RADIANT_YES,STRUCTURAL_SWING,0.11012403999999998,0.11012404,1423.0,0.73,17.0,1,0.72,1778352249126.0,0.68,-0.039999999999999925,0.68,-0.039999999999999925,0.69,-0.030000000000000027,0.8,0.08000000000000007,10-15%,20-30
750,750,1778352249151,2202790,3492916222864187009828207635326306619739827656812995260410892553285668692553,BUY,BUY_RADIANT_YES,STRUCTURAL_SWING,0.11012403999999998,0.11012404,1423.0,0.73,17.0,1,0.72,1778352249500.0,0.68,-0.039999999999999925,0.68,-0.039999999999999925,0.69,-0.030000000000000027,0.8,0.08000000000000007,10-15%,20-30
751,751,1778352249685,2202790,3492916222864187009828207635326306619739827656812995260410892553285668692553,BUY,BUY_RADIANT_YES,STRUCTURAL_SWING,0.11012403999999998,0.11012404,1423.0,0.73,17.0,1,0.72,1778352250179.0,0.68,-0.039999999999999925,0.68,-0.039999999999999925,0.69,-0.030000000000000027,0.8,0.08000000000000007,10-15%,20-30
752,752,1778352260236,2202790,3492916222864187009828207635326306619739827656812995260410892553285668692553,BUY,BUY_RADIANT_YES,STRUCTURAL_SWING,0.09828176,0.09828176000000001,1423.0,0.71,17.0,1,0.7,1778352260689.0,0.68,-0.019999999999999907,0.69,-0.010000000000000009,0.69,-0.010000000000000009,0.8,0.10000000000000009,7.5-10%,20-30
753,753,1778352260766,2202790,3492916222864187009828207635326306619739827656812995260410892553285668692553,BUY,BUY_RADIANT_YES,STRUCTURAL_SWING,0.09828176,0.09828176000000001,1423.0,0.71,17.0,1,0.7,1778352261243.0,0.68,-0.019999999999999907,0.69,-0.010000000000000009,0.69,-0.010000000000000009,0.8,0.10000000000000009,7.5-10%,20-30
754,754,1778352261295,2202790,3492916222864187009828207635326306619739827656812995260410892553285668692553,BUY,BUY_RADIANT_YES,STRUCTURAL_SWING,0.09828176,0.09828176000000001,1423.0,0.71,17.0,1,0.7,1778352261755.0,0.68,-0.019999999999999907,0.69,-0.010000000000000009,0.69,-0.010000000000000009,0.8,0.10000000000000009,7.5-10%,20-30
755,755,1778352261825,2202790,3492916222864187009828207635326306619739827656812995260410892553285668692553,BUY,BUY_RADIANT_YES,STRUCTURAL_SWING,0.09828176,0.09828176000000001,1423.0,0.71,17.0,1,0.7,1778352262146.0,0.68,-0.019999999999999907,0.69,-0.010000000000000009,0.69,-0.010000000000000009,0.8,0.10000000000000009,7.5-10%,20-30
756,756,1778352262355,2202790,3492916222864187009828207635326306619739827656812995260410892553285668692553,BUY,BUY_RADIANT_YES,STRUCTURAL_SWING,0.09828176,0.09828176000000001,1423.0,0.71,17.0,1,0.7,1778352262866.0,0.68,-0.019999999999999907,0.69,-0.010000000000000009,0.69,-0.010000000000000009,0.8,0.10000000000000009,7.5-10%,20-30
757,757,1778352262888,2202790,3492916222864187009828207635326306619739827656812995260410892553285668692553,BUY,BUY_RADIANT_YES,STRUCTURAL_SWING,0.09828176,0.09828176000000001,1423.0,0.71,17.0,1,0.7,1778352263383.0,0.68,-0.019999999999999907,0.69,-0.010000000000000009,0.69,-0.010000000000000009,0.8,0.10000000000000009,7.5-10%,20-30
758,758,1778352263413,2202790,3492916222864187009828207635326306619739827656812995260410892553285668692553,BUY,BUY_RADIANT_YES,STRUCTURAL_SWING,0.09828176,0.09828176000000001,1423.0,0.71,17.0,0,,,0.68,,0.69,,0.69,,0.8,,7.5-10%,20-30
759,759,1778352278793,2202790,3492916222864187009828207635326306619739827656812995260410892553285668692553,BUY,BUY_RADIANT_YES,STRUCTURAL_SWING,0.09828176,0.09828176000000001,1423.0,0.71,17.0,1,0.7,1778352279294.0,0.69,-0.010000000000000009,0.69,-0.010000000000000009,0.75,0.050000000000000044,0.79,0.09000000000000008,7.5-10%,20-30
760,760,1778352279335,2202790,3492916222864187009828207635326306619739827656812995260410892553285668692553,BUY,BUY_RADIANT_YES,STRUCTURAL_SWING,0.09828176,0.09828176000000001,1423.0,0.71,17.0,1,0.7,1778352279424.0,0.69,-0.010000000000000009,0.69,-0.010000000000000009,0.75,0.050000000000000044,0.79,0.09000000000000008,7.5-10%,20-30
761,761,1778352279882,2202790,3492916222864187009828207635326306619739827656812995260410892553285668692553,BUY,BUY_RADIANT_YES,STRUCTURAL_SWING,0.09828176,0.09828176000000001,1423.0,0.71,17.0,1,0.7,1778352280018.0,0.69,-0.010000000000000009,0.69,-0.010000000000000009,0.75,0.050000000000000044,0.79,0.09000000000000008,7.5-10%,20-30
762,762,1778352280414,2202790,3492916222864187009828207635326306619739827656812995260410892553285668692553,BUY,BUY_RADIANT_YES,STRUCTURAL_SWING,0.09828176,0.09828176000000001,1423.0,0.71,17.0,1,0.7,1778352280890.0,0.69,-0.010000000000000009,0.69,-0.010000000000000009,0.75,0.050000000000000044,0.79,0.09000000000000008,7.5-10%,20-30
763,763,1778352280954,2202790,3492916222864187009828207635326306619739827656812995260410892553285668692553,BUY,BUY_RADIANT_YES,STRUCTURAL_SWING,0.09828176,0.09828176000000001,1423.0,0.71,17.0,1,0.7,1778352281241.0,0.69,-0.010000000000000009,0.69,-0.010000000000000009,0.75,0.050000000000000044,0.81,0.1100000000000001,7.5-10%,20-30
764,764,1778352281484,2202790,3492916222864187009828207635326306619739827656812995260410892553285668692553,BUY,BUY_RADIANT_YES,STRUCTURAL_SWING,0.09828176,0.09828176000000001,1423.0,0.71,17.0,1,0.7,1778352281607.0,0.66,-0.039999999999999925,0.69,-0.010000000000000009,0.75,0.050000000000000044,0.81,0.1100000000000001,7.5-10%,20-30
765,765,1778352282035,2202790,3492916222864187009828207635326306619739827656812995260410892553285668692553,BUY,BUY_RADIANT_YES,STRUCTURAL_SWING,0.10153528,0.10153528,1423.0,0.71,17.0,1,0.7,1778352283005.0,0.66,-0.039999999999999925,0.69,-0.010000000000000009,0.75,0.050000000000000044,0.81,0.1100000000000001,10-15%,20-30
766,766,1778352283082,2202790,3492916222864187009828207635326306619739827656812995260410892553285668692553,BUY,BUY_RADIANT_YES,STRUCTURAL_SWING,0.10153528,0.10153528,1423.0,0.71,17.0,1,0.7,1778352283446.0,0.66,-0.039999999999999925,0.69,-0.010000000000000009,0.75,0.050000000000000044,0.81,0.1100000000000001,10-15%,20-30
767,767,1778352283624,2202790,3492916222864187009828207635326306619739827656812995260410892553285668692553,BUY,BUY_RADIANT_YES,STRUCTURAL_SWING,0.10153528,0.10153528,1423.0,0.71,17.0,1,0.7,1778352284078.0,0.6,-0.09999999999999998,0.69,-0.010000000000000009,0.75,0.050000000000000044,0.81,0.1100000000000001,10-15%,20-30
768,768,1778352284170,2202790,3492916222864187009828207635326306619739827656812995260410892553285668692553,BUY,BUY_RADIANT_YES,STRUCTURAL_SWING,0.10153528,0.10153528,1423.0,0.71,17.0,1,0.7,1778352284579.0,0.66,-0.039999999999999925,0.69,-0.010000000000000009,0.75,0.050000000000000044,0.82,0.12,10-15%,20-30
